X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:32.755 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:32.755
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.537 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.537
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:33.552 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.552
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.552 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.552
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:33.568 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.568
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.584 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.584
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.599 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.599
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:33.615 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.630
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.646 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.646
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.662 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.662
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.693 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.693
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.709 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.709
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:33.709 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.724
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.724 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.740
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.740 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.740
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.755 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.755
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.787 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.787
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.787 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.787
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:33.802 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.802
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.818 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.818
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.834 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.834
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.849 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.849
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.865 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.865
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.880 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.880
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.880 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.880
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.896 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.896
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.912 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.912
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.927 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.927
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.943 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.943
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.943 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.943
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.959 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.974
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.990 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.990
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:33.990 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:33.990
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.005 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.005
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.005 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.021
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.021 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.021
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.037 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.037
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.068 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.068
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.068 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.068
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.084 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.084
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.099 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.099
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.115 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.115
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.130 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.130
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.146 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.146
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.162 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.162
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:34.162 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.162
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.177 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.177
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.177 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.177
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.193 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.193
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.209 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.209
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.209 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.209
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.224 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.224
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.240 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.240
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.240 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.240
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:34.255 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.255
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.255 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.255
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.271 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.271
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.287 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.287
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.302 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.302
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.302 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.302
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.318 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.318
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.334 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.334
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.334 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.334
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.349 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.349
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.365 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.365
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.365 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.365
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.380 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.380
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.396 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.396
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.412 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.412
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.412 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.412
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.427 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.427
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.443 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.443
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.459 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.459
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.474 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.474
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:23:34.474 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.474
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.490 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.490
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.505 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.505
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.552 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.552
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:23:34.646 | X: 4.17 Y: 1.6 Z: 1.0 Stamp: 2020-07-20 16:23:34.646
