X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.799 | X: 4.17 Y: 1.358180700710812 Z: 1.0 Stamp: 2020-07-20 16:10:44.799
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.799 | X: 4.17 Y: 1.358180700710812 Z: 1.0 Stamp: 2020-07-20 16:10:44.815
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.815 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.815
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.831 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.831
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.831 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.846
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.846 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.846
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.862 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.862
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:44.862 | X: 4.17 Y: 1.356078534807463 Z: 1.0 Stamp: 2020-07-20 16:10:44.862
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.878 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.878
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:44.893 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.893
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.909 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.909
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.924 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.924
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.940 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.940
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.956 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.956
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.956 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.956
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.971 | X: 4.17 Y: 1.3578143266269067 Z: 1.0 Stamp: 2020-07-20 16:10:44.971
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:44.987 | X: 4.17 Y: 1.3586822225366284 Z: 1.0 Stamp: 2020-07-20 16:10:44.987
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.003 | X: 4.17 Y: 1.3586822225366284 Z: 1.0 Stamp: 2020-07-20 16:10:45.003
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.003 | X: 4.17 Y: 1.3586822225366284 Z: 1.0 Stamp: 2020-07-20 16:10:45.003
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:45.018 | X: 4.17 Y: 1.3586822225366284 Z: 1.0 Stamp: 2020-07-20 16:10:45.018
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.034 | X: 4.17 Y: 1.3586822225366284 Z: 1.0 Stamp: 2020-07-20 16:10:45.034
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:45.034 | X: 4.17 Y: 1.3591161704914891 Z: 1.0 Stamp: 2020-07-20 16:10:45.034
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.049 | X: 4.17 Y: 1.3591161704914891 Z: 1.0 Stamp: 2020-07-20 16:10:45.049
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.065 | X: 4.17 Y: 1.3591161704914891 Z: 1.0 Stamp: 2020-07-20 16:10:45.065
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.065 | X: 4.17 Y: 1.3591161704914891 Z: 1.0 Stamp: 2020-07-20 16:10:45.065
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.081 | X: 4.17 Y: 1.3565462696978017 Z: 1.0 Stamp: 2020-07-20 16:10:45.081
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.096 | X: 4.17 Y: 1.3565462696978017 Z: 1.0 Stamp: 2020-07-20 16:10:45.096
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:45.096 | X: 4.17 Y: 1.3565462696978017 Z: 1.0 Stamp: 2020-07-20 16:10:45.096
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.112 | X: 4.17 Y: 1.355261319300958 Z: 1.0 Stamp: 2020-07-20 16:10:45.112
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.128 | X: 4.17 Y: 1.355261319300958 Z: 1.0 Stamp: 2020-07-20 16:10:45.128
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.128 | X: 4.17 Y: 1.355261319300958 Z: 1.0 Stamp: 2020-07-20 16:10:45.128
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:45.143 | X: 4.17 Y: 1.355261319300958 Z: 1.0 Stamp: 2020-07-20 16:10:45.143
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.159 | X: 4.17 Y: 1.3546188441025357 Z: 1.0 Stamp: 2020-07-20 16:10:45.159
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.159 | X: 4.17 Y: 1.3546188441025357 Z: 1.0 Stamp: 2020-07-20 16:10:45.159
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:45.175 | X: 4.17 Y: 1.3546188441025357 Z: 1.0 Stamp: 2020-07-20 16:10:45.175
