X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:00:48.588 | X: 4.17 Y: 1.006489157676697 Z: 1.0 Stamp: 2020-07-20 16:00:48.588
X: -0.01 Y: 0.04 Z: 0.01 Stamp: 2020-07-20 16:00:49.432 | X: 4.17 Y: 0.9486494576340192 Z: 1.0 Stamp: 2020-07-20 16:00:49.432
X: -0.01 Y: -0.01 Z: 0.0 Stamp: 2020-07-20 16:00:49.447 | X: 4.17 Y: 0.9486494576340192 Z: 1.0 Stamp: 2020-07-20 16:00:49.447
X: -0.01 Y: -0.06 Z: -0.0 Stamp: 2020-07-20 16:00:49.463 | X: 4.17 Y: 0.9486494576340192 Z: 1.0 Stamp: 2020-07-20 16:00:49.463
X: 0.01 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:00:49.479 | X: 4.17 Y: 0.9486494576340192 Z: 1.0 Stamp: 2020-07-20 16:00:49.479
X: 0.0 Y: -0.02 Z: 0.0 Stamp: 2020-07-20 16:00:49.510 | X: 4.17 Y: 0.9486494576340192 Z: 1.0 Stamp: 2020-07-20 16:00:49.510
X: 0.03 Y: 0.03 Z: 0.0 Stamp: 2020-07-20 16:00:49.541 | X: 4.17 Y: 0.9360518711509942 Z: 1.0 Stamp: 2020-07-20 16:00:49.541
X: 0.0 Y: -0.15 Z: -0.01 Stamp: 2020-07-20 16:00:49.572 | X: 4.17 Y: 0.9360518711509942 Z: 1.0 Stamp: 2020-07-20 16:00:49.572
X: -0.0 Y: -0.02 Z: -0.0 Stamp: 2020-07-20 16:00:49.588 | X: 4.17 Y: 0.9360518711509942 Z: 1.0 Stamp: 2020-07-20 16:00:49.588
X: 0.03 Y: 0.04 Z: 0.0 Stamp: 2020-07-20 16:00:49.604 | X: 4.17 Y: 0.9360518711509942 Z: 1.0 Stamp: 2020-07-20 16:00:49.604
X: -0.02 Y: 0.21 Z: 0.01 Stamp: 2020-07-20 16:00:49.619 | X: 4.17 Y: 0.9347638317794917 Z: 1.0 Stamp: 2020-07-20 16:00:49.619
X: -0.01 Y: 0.03 Z: 0.0 Stamp: 2020-07-20 16:00:49.635 | X: 4.17 Y: 0.9347638317794917 Z: 1.0 Stamp: 2020-07-20 16:00:49.635
X: -0.03 Y: -0.16 Z: -0.0 Stamp: 2020-07-20 16:00:49.651 | X: 4.17 Y: 0.9347638317794917 Z: 1.0 Stamp: 2020-07-20 16:00:49.651
X: 0.03 Y: 0.51 Z: -0.01 Stamp: 2020-07-20 16:00:49.666 | X: 4.17 Y: 0.9318504546508848 Z: 1.0 Stamp: 2020-07-20 16:00:49.666
X: -0.01 Y: 0.26 Z: 0.04 Stamp: 2020-07-20 16:00:49.682 | X: 4.17 Y: 0.9318504546508848 Z: 1.0 Stamp: 2020-07-20 16:00:49.682
X: -0.03 Y: -0.02 Z: 0.01 Stamp: 2020-07-20 16:00:49.697 | X: 4.17 Y: 0.9318504546508848 Z: 1.0 Stamp: 2020-07-20 16:00:49.697
X: -0.01 Y: 0.0 Z: -0.01 Stamp: 2020-07-20 16:00:49.713 | X: 4.138729404756305 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.713
X: -0.01 Y: -0.04 Z: 0.01 Stamp: 2020-07-20 16:00:49.713 | X: 4.138729404756305 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.729
X: -0.0 Y: -0.21 Z: 0.01 Stamp: 2020-07-20 16:00:49.729 | X: 4.138729404756305 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.729
X: -0.06 Y: -0.18 Z: -0.0 Stamp: 2020-07-20 16:00:49.744 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.744
X: -0.03 Y: -0.14 Z: 0.0 Stamp: 2020-07-20 16:00:49.760 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.760
X: -0.01 Y: 0.0 Z: -0.01 Stamp: 2020-07-20 16:00:49.776 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.776
X: 0.02 Y: 0.03 Z: 0.01 Stamp: 2020-07-20 16:00:49.791 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.791
X: 0.09 Y: 0.03 Z: 0.02 Stamp: 2020-07-20 16:00:49.807 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.807
X: -0.08 Y: -0.0 Z: 0.01 Stamp: 2020-07-20 16:00:49.822 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.822
X: -0.03 Y: 0.01 Z: 0.0 Stamp: 2020-07-20 16:00:49.822 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.838
X: 0.01 Y: -0.03 Z: -0.02 Stamp: 2020-07-20 16:00:49.838 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.838
X: -0.01 Y: 0.05 Z: -0.01 Stamp: 2020-07-20 16:00:49.854 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.854
X: -0.02 Y: -0.03 Z: -0.01 Stamp: 2020-07-20 16:00:49.869 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.869
X: 0.01 Y: -0.0 Z: -0.01 Stamp: 2020-07-20 16:00:49.885 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.885
X: 0.01 Y: -0.06 Z: -0.02 Stamp: 2020-07-20 16:00:49.901 | X: 4.125161087189554 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.901
X: 0.01 Y: 0.01 Z: -0.02 Stamp: 2020-07-20 16:00:49.916 | X: 4.088593441086232 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.916
X: 0.01 Y: 0.02 Z: -0.01 Stamp: 2020-07-20 16:00:49.916 | X: 4.088593441086232 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.932
X: -0.01 Y: 0.01 Z: -0.01 Stamp: 2020-07-20 16:00:49.932 | X: 4.088593441086232 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.932
X: -0.02 Y: -0.14 Z: 0.01 Stamp: 2020-07-20 16:00:49.947 | X: 4.062172153511256 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.947
X: -0.01 Y: 0.05 Z: 0.03 Stamp: 2020-07-20 16:00:49.963 | X: 4.062172153511256 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.963
X: -0.0 Y: -0.06 Z: 0.02 Stamp: 2020-07-20 16:00:49.963 | X: 4.062172153511256 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.963
X: -0.0 Y: 0.03 Z: 0.01 Stamp: 2020-07-20 16:00:49.979 | X: 4.062172153511256 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.979
X: -0.01 Y: -0.04 Z: 0.01 Stamp: 2020-07-20 16:00:49.994 | X: 4.062172153511256 Y: 0.9 Z: 1.0 Stamp: 2020-07-20 16:00:49.994
