-2.26,-2.2,-1.1
-2.26,-2.26,-1.22
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.2,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.32,-2.26,-1.16
-2.26,-2.26,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.32,-2.2,-1.1
-2.26,-2.2,-1.16
-2.26,-2.26,-1.16
-2.2,-2.2,-1.22
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.1
-2.26,-2.2,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.1
-2.2,-2.14,-1.16
-2.2,-2.14,-1.16
-2.2,-2.14,-1.16
-2.32,-2.26,-1.1
-2.26,-2.2,-1.1
-2.2,-2.26,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.1
-2.2,-2.14,-1.16
-2.2,-2.14,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.1
-2.2,-2.2,-1.1
-2.26,-2.2,-1.16
-2.32,-2.14,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.14,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.14,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.14,-1.16
-2.2,-2.2,-1.1
-2.2,-2.2,-1.1
-2.26,-2.2,-1.16
-2.2,-2.14,-1.16
-2.26,-2.2,-1.16
-2.26,-2.26,-1.16
-2.26,-2.26,-1.16
-2.26,-2.2,-1.16
-2.26,-2.26,-1.16
-2.26,-2.14,-1.1
-2.26,-2.2,-1.16
-2.2,-2.14,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.32,-2.2,-1.16
-2.26,-2.26,-1.16
-2.26,-2.2,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.1
-2.32,-2.2,-1.16
-2.2,-2.14,-1.16
-2.26,-2.2,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.1
-2.26,-2.14,-1.16
-2.32,-2.2,-1.16
-2.32,-2.2,-1.16
-2.26,-2.14,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.32,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.2,-2.2,-1.16
-2.2,-2.14,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.22
-2.32,-2.14,-1.16
-2.26,-2.14,-1.16
-2.26,-2.14,-1.1
-2.26,-2.2,-1.1
-2.26,-2.2,-1.16
-2.32,-2.2,-1.16
-2.32,-2.2,-1.16
-2.32,-2.2,-1.1
-2.26,-2.2,-1.1
-2.32,-2.2,-1.16
-2.32,-2.2,-1.16
-2.26,-2.2,-1.1
-2.32,-2.2,-1.16
-2.32,-2.2,-1.1
-2.26,-2.2,-1.1
-2.26,-2.14,-1.16
-2.32,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.26,-1.16
-2.26,-2.26,-1.22
-2.26,-2.2,-1.1
-2.26,-2.2,-1.16
-2.2,-2.14,-1.16
-2.26,-2.14,-1.16
-2.2,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.32,-2.2,-1.16
-2.32,-2.26,-1.1
-2.32,-2.14,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.2,-2.14,-1.16
-2.26,-2.2,-1.16
-2.32,-2.2,-1.16
-2.26,-2.2,-1.16
0.12,-5.37,-1.83
0.24,-1.71,-1.34
-4.7,-3.42,-2.44
-1.53,-5.49,-1.1
0.24,-0.92,-1.46
-0.85,-1.46,-1.28
-1.4,-2.62,-1.53
-1.22,-0.37,-1.53
-0.37,-2.87,-1.46
-0.31,-4.33,-1.46
3.23,-6.9,-1.65
-0.92,-2.32,-1.46
-8.67,4.39,-1.59
-6.47,5.19,-2.01
13.0,5.86,-0.43
-0.24,11.17,0.49
-0.12,-13.61,-0.37
-3.72,-2.44,-1.4
-2.69,-0.12,-0.55
-1.53,-5.19,-1.4
-2.93,-3.11,-0.92
-1.83,-2.32,-1.1
-1.34,-1.77,-1.1
-1.65,-3.17,-1.1
-2.38,-2.01,-1.1
-2.38,-1.83,-1.34
-2.99,-2.44,-1.16
-2.5,-3.05,-1.28
-1.95,-2.81,-1.28
-1.34,-2.32,-1.16
-2.01,-1.65,-0.92
-2.2,-1.59,-0.92
-3.17,-2.56,-1.22
-1.71,-2.08,-1.22
-1.59,-1.53,-1.1
-2.44,-2.08,-1.1
-2.32,-2.01,-1.16
-1.95,-2.14,-1.22
-7.26,-4.76,-1.34
-7.57,-5.62,-1.1
-2.75,-2.5,-1.16
-2.26,-2.26,-1.16
-2.32,-2.2,-1.1
-2.26,-2.14,-1.1
-2.26,-2.2,-1.16
-2.26,-2.2,-1.16
-2.26,-2.26,-1.22
-2.26,-2.26,-1.16
-2.26,-2.32,-1.1
-2.26,-2.26,-1.16
-2.26,-2.32,-1.16
-2.32,-2.2,-1.1
-2.32,-2.2,-1.1
-2.26,-2.26,-1.1
-2.2,-2.14,-1.1
-2.14,-2.14,-1.16
-2.26,-2.2,-1.16
-2.2,-2.2,-1.16
-2.26,-2.2,-1.16
-2.44,-2.2,-1.22
-2.44,-2.32,-1.53
-2.08,-2.26,-1.53
-1.71,-2.69,-1.59
-3.42,-2.26,-1.28
-7.75,0.49,-1.16
-1.22,-1.89,-1.34
4.82,-1.95,-1.1
0.67,-3.91,-1.22
-8.06,-3.11,-1.46
-1.04,-3.66,-1.34
3.78,-2.69,-1.04
-1.4,-3.11,-1.4
-2.2,-2.26,-1.4
-1.95,-2.44,-1.4
-2.32,-2.38,-1.4
-1.65,-2.32,-1.34
-0.06,-1.95,-2.93
-8.36,-0.98,-11.9
-3.48,-2.38,-13.49
4.88,-0.73,-4.52
1.83,-3.91,-2.87
-4.39,-4.39,-2.75
-6.84,0.43,-2.32
-2.26,-2.75,-2.38
-1.59,-2.81,-2.14
-0.43,-3.23,-2.01
-3.6,-1.4,-1.83
-7.39,-1.1,-1.46
-3.36,-3.72,-1.4
-0.31,-2.08,-1.28
-2.87,-2.44,-1.28
-2.99,-2.01,-1.22
-1.34,-0.49,-1.16
3.36,-1.59,-1.16
1.46,-4.39,-1.34
-9.58,-1.59,-0.92
-9.77,-1.04,-1.28
-1.04,-4.15,-1.4
-1.83,-2.81,-1.71
-2.2,-1.83,-1.65
-2.5,-1.95,-1.34
-1.28,-0.06,-1.22
2.08,-2.99,-2.2
-2.08,-3.6,-2.01
-10.44,-0.37,-0.37
-7.2,-2.62,-1.53
0.31,-3.91,0.06
1.34,-1.77,4.52
-1.46,-2.26,7.45
-2.14,-2.08,4.52
-2.69,-2.14,1.4
0.67,0.12,0.92
4.58,-4.21,0.18
-5.0,-3.05,0.31
-3.78,-3.3,-0.73
2.2,-3.91,-0.67
-0.85,-2.81,-0.85
-1.77,-2.26,-0.85
-1.95,-1.83,-1.1
-1.34,-1.34,-1.1
4.03,-1.34,-1.22
1.04,-3.23,-1.28
-6.9,-0.98,-1.1
-0.98,-3.3,-1.22
-0.49,-2.69,-1.28
-2.14,-2.99,-1.16
-1.95,-1.77,-0.85
-2.62,-1.83,-1.04
-1.04,-0.43,-0.79
4.33,-3.54,-0.98
-2.56,-3.3,-1.04
-12.88,-0.43,-0.98
1.95,-4.09,-1.04
-0.31,-2.2,-1.22
-1.95,-2.26,-1.28
-1.89,-1.71,-1.34
-2.44,-1.71,-1.34
1.53,-0.49,-1.1
1.16,-3.91,-1.28
-10.25,-1.95,-1.22
-9.28,-1.71,-1.34
0.43,-1.28,-1.16
0.43,-1.28,-1.16
-2.08,-1.71,-1.4
-2.62,-1.71,-1.4
-1.53,-0.79,-1.34
2.2,-2.62,-1.34
-3.72,-3.05,-1.34
-12.27,-0.67,-1.34
-3.17,-3.11,-1.4
4.09,-4.03,-1.04
-0.85,-2.93,-1.46
-1.71,-1.77,-1.34
-1.59,-1.22,-1.34
3.54,-2.01,-1.22
-0.43,-3.23,-1.34
-11.11,-1.34,-1.28
-7.51,-2.81,-1.4
0.37,-3.97,-1.04
-1.83,-2.26,-1.28
-1.71,-2.26,-1.28
-1.83,-2.01,-1.22
2.38,-1.22,-1.1
2.08,-3.85,-1.16
-8.12,-2.01,-1.16
-10.01,-1.04,-1.34
3.05,-2.2,-0.98
-1.28,-2.62,-1.34
-2.44,-1.77,-1.28
-2.87,-2.14,-1.34
0.0,0.85,-1.1
5.37,-4.39,-1.46
-4.52,-3.66,-1.34
-12.51,0.24,-1.4
-3.23,-4.09,-1.34
1.4,-3.23,-1.04
-1.59,-2.08,-1.4
-2.2,-1.83,-1.34
-1.95,-1.59,-1.34
2.01,-2.56,-1.34
-0.18,-3.91,-1.46
-11.6,-0.49,-1.22
-6.41,-3.05,-1.53
1.53,-4.21,-1.28
-0.43,-2.32,-1.34
-2.2,-2.62,-1.4
-2.01,-1.89,-1.34
-2.32,-1.71,-1.28
2.81,-5.0,-1.34
-6.41,-2.93,-0.67
-11.54,0.43,-0.24
-2.32,-4.03,-0.61
2.5,-3.6,0.12
-1.65,-2.14,1.16
-2.14,-2.2,1.04
-2.01,-1.77,0.85
-2.08,-1.65,1.1
1.95,-1.65,1.4
0.92,-3.36,1.28
-9.34,-1.95,2.44
-9.09,-1.89,1.83
-0.37,-3.05,2.01
2.62,-2.56,1.65
-1.46,-3.05,1.83
-1.89,-1.77,1.83
-2.87,-1.77,1.53
-0.06,-1.22,1.83
-4.52,-3.42,1.71
-12.57,-1.71,1.65
-4.33,-2.56,2.32
2.26,-2.62,1.71
-0.98,-4.03,1.59
-1.71,-2.26,2.01
-2.2,-1.89,1.77
-2.81,-2.2,1.65
2.5,-2.2,1.46
3.05,-1.16,1.77
-10.74,-1.16,1.4
-3.42,-1.77,1.04
1.46,-2.01,0.98
-2.01,-3.78,0.61
-2.44,-2.01,0.79
-2.56,-1.53,0.79
-1.89,-2.32,0.43
3.36,-0.43,1.04
-1.71,-2.56,0.61
-12.02,-2.69,-0.06
0.0,-1.46,0.18
-1.04,-3.85,-0.06
-2.08,-2.62,-0.12
-1.71,-1.77,0.06
-2.38,-1.77,-0.06
1.28,-2.2,0.06
1.65,-0.61,0.24
-8.24,-4.21,-1.1
-9.46,-1.53,-1.95
-1.04,-1.59,-2.93
3.17,-2.32,-2.87
-1.71,-4.88,-2.99
-1.46,-2.44,-3.23
-1.53,-2.62,-3.6
3.72,-0.12,-4.33
-3.11,-2.5,-4.21
-12.63,-2.44,-4.09
-2.99,-2.14,-3.66
3.36,-1.28,-3.6
-1.65,-3.48,-3.6
-1.46,-1.83,-3.85
-1.46,-2.2,-3.66
-2.26,-2.32,-3.6
4.27,-2.14,-3.36
-0.79,-3.23,-3.42
-12.27,-1.71,-3.3
-6.1,-2.62,-2.44
0.06,-2.81,-2.62
-1.28,-2.81,-2.44
-2.01,-1.59,-2.38
-2.5,-1.59,-2.44
2.81,-0.37,-2.14
2.32,-2.93,-2.75
-7.51,-4.03,-2.5
-11.41,0.55,-2.2
-2.38,-3.78,-2.14
2.56,-3.11,-2.01
-2.01,-3.6,-1.95
-2.08,-1.77,-2.01
-1.89,-1.83,-1.89
1.65,-3.54,-2.01
-17.76,-0.18,-1.4
-11.11,-2.32,1.28
-3.23,-3.85,1.65
-2.26,-3.36,1.89
-3.3,-1.59,1.28
-1.22,-3.91,1.16
-3.05,-1.46,1.1
-2.32,-3.36,-0.49
-15.32,1.1,-0.61
-1.34,-4.33,-0.92
0.43,-3.97,-0.92
-1.89,-2.26,0.67
-1.59,-2.69,1.28
-2.5,-2.32,1.4
-0.55,-1.83,2.69
-8.06,-2.14,1.95
-8.06,-2.14,1.95
3.72,-0.92,2.99
5.0,-2.62,-2.93
17.94,-1.95,-1.53
-1.89,-2.44,-2.56
-10.25,-3.3,-2.87
10.8,-0.79,-2.56
-1.53,-2.69,-3.97
-5.31,-1.77,-4.39
7.93,1.28,-3.85
-10.13,-5.92,-3.23
2.26,-0.98,-2.87
-1.65,-3.17,-2.69
-1.65,-0.43,-2.56
-1.4,-1.53,-2.2
-0.55,-2.56,-1.77
0.24,-2.69,-2.81
-0.31,-3.72,-3.6
-0.12,-1.59,-2.62
1.04,-2.2,-0.85
-0.12,-2.69,-1.83
2.44,-1.65,-2.75
-2.38,-1.89,-1.46
5.43,-0.98,-0.12
-2.56,-3.17,-3.11
5.8,-1.59,-6.53
0.37,-2.32,-6.59
-2.44,-1.22,-1.28
-10.01,-3.42,1.77
-8.18,-4.39,4.15
-1.22,-3.85,1.22
-1.83,-2.26,3.17
4.7,-2.62,3.3
5.07,-0.98,3.48
-15.01,-0.31,2.38
3.17,-4.94,3.17
-6.47,-1.1,3.05
5.92,-0.12,3.23
14.53,0.06,2.87
1.71,-2.2,5.74
-11.47,-2.87,4.39
-5.19,-2.32,7.02
-0.98,-2.81,-0.67
-2.2,-2.38,-4.7
4.94,-0.79,2.08
-5.62,-5.55,-4.76
-11.05,0.67,-7.63
-2.56,-1.65,-3.91
-2.44,-3.11,0.18
-2.69,-2.08,0.31
-2.87,-2.81,-1.53
-2.56,-1.83,2.75
-0.67,-0.61,4.7
-2.87,-4.46,2.38
-10.86,5.37,-6.65
-0.73,-2.01,-4.46
-2.93,-3.85,-1.59
-1.65,-2.38,-1.53
-1.46,-1.89,-2.08
-2.69,-2.08,-2.32
-0.67,-2.2,-1.59
5.25,0.61,-1.16
-2.01,-3.54,-1.53
-13.0,-2.69,-2.14
1.04,-1.16,-1.28
-0.12,-4.33,-1.28
-1.83,-3.6,-1.4
-1.77,-2.01,-1.28
-2.5,-2.08,-1.28
3.05,-0.92,-1.16
-6.23,-3.05,-1.4
-10.99,-1.53,-1.53
-2.44,-1.46,-1.83
1.77,-2.32,-1.95
-1.77,-4.03,-1.83
-1.71,-2.08,-2.08
-2.26,-2.01,-2.38
3.91,-0.85,-2.2
-0.06,-2.44,-2.38
-11.72,-2.69,-2.56
-7.39,-1.53,-2.2
-0.18,-1.59,-2.2
0.18,-3.3,-2.56
-1.53,-1.83,-2.62
-2.69,-1.83,-2.44
0.67,-1.89,-2.38
3.66,-1.1,-2.2
-5.07,-2.93,-2.75
-12.94,-1.59,-2.5
-3.23,-2.26,-2.38
3.72,-2.26,-2.87
-2.32,-4.21,-3.05
-2.14,-2.2,-2.44
-2.2,-1.83,-2.2
3.48,-1.22,-1.89
-1.83,-2.87,-2.01
-11.96,-2.5,-2.14
-4.7,-2.62,-1.65
1.4,-2.2,-1.53
-0.67,-3.23,-1.71
-1.16,-2.01,-1.65
-1.34,-2.5,-1.53
2.87,-1.1,-1.1
1.46,-2.99,-1.22
1.46,-2.99,-1.22
-7.75,-1.4,-1.4
-1.22,-2.81,-1.22
0.92,-2.87,-1.28
-1.4,-2.93,-1.28
-1.53,-1.65,-1.28
-2.56,-1.77,-1.34
1.16,-0.43,-1.1
3.72,-2.81,-1.22
-7.69,-4.27,-1.34
-10.62,0.85,-1.46
-2.01,-3.6,-1.28
1.59,-3.17,-1.16
-1.53,-3.05,-1.4
-1.95,-1.83,-1.34
-1.89,-1.95,-1.28
3.48,-2.01,-1.16
-2.2,-3.17,-1.34
-13.18,-1.22,-1.59
-5.19,-2.75,-1.46
-1.59,-3.6,-1.22
-2.5,-2.56,-1.34
-2.14,-1.71,-1.4
-2.62,-1.77,-1.22
0.67,-0.98,-1.22
1.04,-2.93,-1.53
-7.08,-3.3,-1.71
-11.23,-0.18,-1.83
-1.53,-3.54,-1.4
4.88,-3.23,-1.04
-1.22,-2.08,-1.28
-1.71,-2.01,-1.16
-0.98,-1.04,-0.79
4.27,-1.65,-1.4
-1.95,-2.93,-1.95
-12.21,-1.65,-1.83
-5.74,-1.83,-2.14
0.92,-2.81,-1.89
-1.89,-3.05,-1.77
-1.65,-2.01,-1.95
-2.44,-2.08,-2.08
-0.24,-0.92,-2.01
4.03,-2.5,-2.01
-3.97,-3.54,-2.01
-3.48,-2.99,-2.14
-3.48,-2.99,-2.14
-1.1,-3.42,-1.89
-1.89,-2.26,-1.83
-2.01,-1.71,-2.01
-1.71,-1.65,-1.89
3.54,-1.53,-1.59
-0.06,-2.87,-1.65
-9.77,-2.2,-1.83
-9.03,-0.85,-2.08
-2.2,-3.36,-1.59
1.95,-1.95,-1.34
-1.77,-3.11,-1.34
-2.44,-1.77,-1.16
-1.53,-1.16,-1.04
4.03,-2.26,-0.98
-0.73,-3.48,-1.1
-12.33,-1.53,-1.04
-6.53,-2.62,-1.1
0.24,-2.32,-1.04
-2.38,-2.75,-1.1
-2.08,-1.46,-0.92
-2.26,-1.89,-0.73
1.89,-0.31,-0.24
1.34,-2.75,-0.61
-7.75,-2.81,-0.85
-10.01,-0.67,-0.85
2.38,-2.81,-1.1
-1.65,-3.3,-1.28
-1.77,-1.95,-1.1
-2.93,-1.89,-1.16
-1.04,-1.1,-1.04
4.39,-2.93,-1.16
-3.42,-3.23,-1.28
-13.37,-0.73,-1.22
2.32,-3.05,-1.1
-0.67,-2.69,-1.4
-2.01,-2.01,-1.34
-1.65,-1.95,-1.4
-1.83,-1.89,-1.4
3.66,-1.28,-1.22
1.16,-3.17,-1.28
-10.99,-2.08,-1.22
-7.81,-1.34,-1.65
-0.61,-3.3,-1.4
-0.12,-3.05,-1.4
-2.26,-1.71,-1.59
-2.75,-1.77,-1.71
0.67,0.43,-1.59
3.48,-3.97,-1.53
-5.8,-3.6,-1.71
-12.76,1.16,-2.44
-2.81,-4.46,-2.08
3.42,-3.85,-1.22
-1.4,-2.75,-1.46
-2.26,-2.32,-1.46
-2.14,-1.53,-1.34
3.11,-2.26,-1.46
-1.46,-3.42,-1.34
-12.45,-0.73,-1.28
-7.69,-2.69,-1.59
1.1,-3.42,-1.16
-0.12,-2.38,-1.22
-1.59,-1.83,-1.28
-2.44,-1.65,-1.04
0.67,0.31,-1.1
2.14,-3.6,-1.89
-6.65,-2.93,-1.4
-10.68,0.49,-1.53
-2.2,-4.33,-1.71
5.13,-3.48,-1.22
-2.5,-2.75,-1.16
-3.36,-2.44,-1.34
-1.89,-1.46,-1.28
0.55,-2.2,-1.4
-2.14,-3.66,-1.34
-6.47,-2.56,-1.16
-4.21,-1.1,-1.59
-1.71,-2.56,-1.16
-0.85,-2.69,-1.16
-2.56,-2.32,-0.92
-6.23,-0.85,-0.85
0.98,-2.14,-1.16
1.65,-2.32,-1.1
-3.54,-3.17,-1.04
-6.96,-0.37,-1.1
-2.69,-2.69,-1.4
-1.53,-2.26,-1.22
-1.4,-2.26,-1.16
-4.33,-1.4,-0.92
-2.5,-3.23,-1.16
3.48,-1.89,-1.28
-1.16,-3.54,-1.4
-6.59,-3.11,-1.46
-4.76,-0.67,-1.59
-1.59,-2.32,-1.46
-1.22,-2.93,-1.46
-1.71,-2.32,-1.46
-6.29,-0.67,-1.28
0.0,-4.33,-1.1
2.01,-1.59,-1.1
-2.62,-2.32,-1.28
-6.77,-1.83,-1.34
-2.38,-1.95,-1.28
3.72,-0.12,-1.04
0.85,-3.42,-1.22
-5.19,-3.17,-1.22
-5.8,-0.61,-1.28
-1.46,-2.69,-1.4
-0.61,-1.46,-1.46
-3.6,-0.12,-1.28
-6.9,-2.62,-1.28
-0.31,-2.81,-1.16
8.67,-1.65,-0.92
-4.76,-3.11,-1.22
-10.5,-1.28,-1.04
-3.23,-2.93,-1.34
-1.46,-2.14,-1.4
-2.2,-3.42,-1.4
